###########################
#### VALE AND WOOD DNA ####
###########################

aldawini_dwarf_friend_dna = { # Aldawini Dwarf-friend
	portrait_info = {
	genes={ 		
			gene_bs_nose_nostril_height={ "nose_nostril_height_pos" 81 "nose_nostril_height_neg" 12 }
			gene_bs_nose_nostril_width={ "nose_nostril_width_neg" 23 "nose_nostril_width_neg" 23 }
			gene_bs_nose_profile={ "nose_profile_neg" 63 "nose_profile_neg" 30 }
			gene_bs_nose_ridge_angle={ "nose_ridge_angle_pos" 35 "nose_ridge_angle_neg" 10 }
			gene_bs_nose_ridge_width={ "nose_ridge_width_pos" 39 "nose_ridge_width_pos" 23 }
			gene_bs_nose_size={ "nose_size_pos" 129 "nose_size_neg" 32 }
			gene_bs_nose_tip_angle={ "nose_tip_angle_neg" 113 "nose_tip_angle_neg" 5 }
			gene_bs_nose_tip_forward={ "nose_tip_forward_neg" 59 "nose_tip_forward_neg" 1 }
			gene_bs_nose_tip_width={ "nose_tip_width_pos" 61 "nose_tip_width_neg" 13 }
			face_detail_cheek_def={ "cheek_def_02" 70 "cheek_def_02" 163 }
			face_detail_cheek_fat={ "cheek_fat_03_pos" 138 "cheek_fat_03_pos" 227 }
			face_detail_chin_cleft={ "chin_cleft" 7 "chin_cleft" 7 }
			face_detail_chin_def={ "chin_def" 164 "chin_def" 252 }
			face_detail_eye_lower_lid_def={ "eye_lower_lid_def" 57 "eye_lower_lid_def" 36 }
			face_detail_eye_socket={ "eye_socket_03" 195 "eye_socket_01" 121 }
			face_detail_nasolabial={ "nasolabial_03" 255 "nasolabial_01" 9 }
			face_detail_nose_ridge_def={ "nose_ridge_def_neg" 212 "nose_ridge_def_neg" 3 }
			face_detail_nose_tip_def={ "nose_tip_def" 241 "nose_tip_def" 46 }
			face_detail_temple_def={ "temple_def" 0 "temple_def" 169 }
			expression_brow_wrinkles={ "brow_wrinkles_04" 212 "brow_wrinkles_04" 212 }
			expression_eye_wrinkles={ "eye_wrinkles_01" 6 "eye_wrinkles_01" 6 }
			expression_forehead_wrinkles={ "forehead_wrinkles_03" 159 "forehead_wrinkles_03" 159 }
			expression_other={ "cheek_wrinkles_both_01" 0 "cheek_wrinkles_both_01" 0 }
			complexion={ "complexion_3" 135 "complexion_4" 104 }
			gene_height={ "normal_height" 174 "normal_height" 174 } # Eq. 195.8 cm or 6'5
			gene_bs_body_type={ "body_fat_head_fat_full" 115 "body_fat_head_fat_full" 115 }
			gene_bs_body_shape={ "body_shape_average" 235 "body_shape_average" 220 }
			gene_bs_bust={ "bust_default" 153 "bust_default" 153 }
			gene_age={ "old_2" 177 "old_2" 177 }
			gene_eyebrows_shape={ "avg_spacing_high_thickness" 147 "avg_spacing_avg_thickness" 147 }
			gene_eyebrows_fullness={ "layer_2_high_thickness" 143 "layer_2_low_thickness" 165 }
			gene_body_hair={ "body_hair_dense" 113 "body_hair_dense" 113 }
			gene_hair_type={ "hair_wavy" 151 "hair_wavy" 151 }
			gene_baldness={ "no_baldness" 127 "no_baldness" 127 }
			gene_lotr_race_shape={ "man" 127 "man" 127 }
			gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }
			gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }
			gene_haradrim_head_decals={ "no_decal" 127 "no_decal" 127 }
			gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }
			gene_ear_point={ "ear_point_pos" 0 "ear_point_pos" 0 }
			# gene_hunchbacked={ "hunchbacked" 0 "hunchbacked" 0 }
			eye_accessory={ "normal_eyes" 187 "normal_eyes" 187 }
			teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
			eyelashes_accessory={ "normal_eyelashes" 67 "normal_eyelashes" 67 }
			race_head_accessory={ "man" 0 "man" 0 }
			race_body_accessory={ "man" 0 "man" 0 }
        gene_bs_eye_height_inside={ "vanilla_eye_height_inside" 127 "vanilla_eye_height_inside" 127 }
        gene_bs_eye_height_outisde={ "vanilla_eye_height_outisde" 127 "vanilla_eye_height_outisde" 127 }
        gene_bs_ear_lobe={ "vanilla_ear_lobe" 127 "vanilla_ear_lobe" 127 }
        gene_bs_nose_central_width={ "vanilla_nose_central_width" 127 "vanilla_nose_central_width" 127 }
        gene_bs_nose_septum_width={ "vanilla_nose_septum_width" 127 "vanilla_nose_septum_width" 127 }
        gene_bs_mouth_lower_lip_profile={ "vanilla_lower_lip_profile" 127 "vanilla_lower_lip_profile" 127 }
        gene_bs_eye_outer_width={ "vanilla_eye_outer_width" 127 "vanilla_eye_outer_width" 127 }
        gene_bs_head_asymmetry_1={ "vanilla_head_asymmetry_1" 127 "vanilla_head_asymmetry_1" 127 }
        gene_bs_mouth_center_curve={ "vanilla_mouth_center_curve" 127 "vanilla_mouth_center_curve" 127 }
        gene_bs_eyebrow_straight={ "vanilla_eyebrow_straight" 127 "vanilla_eyebrow_straight" 127 }
        gene_bs_head_shape={ "vanilla_head_round_shape" 127 "vanilla_head_round_shape" 127 }
        gene_bs_nose_septum_height={ "vanilla_nose_septum_height" 127 "vanilla_nose_septum_height" 127 }
        gene_bs_head_lower_height={ "vanilla_head_lower_height" 127 "vanilla_head_lower_height" 127 }
        gene_bs_nose_flared_nostril={ "vanilla_nose_flared_nostril" 127 "vanilla_nose_flared_nostril" 127 }
        gene_bs_mouth_upper_lip_forward={ "vanilla_upper_lip_forward" 127 "vanilla_upper_lip_forward" 127 }
        gene_bs_mouth_lower_lip_forward={ "vanilla_lower_lip_forward" 127 "vanilla_lower_lip_forward" 127 }
        gene_bs_nose_swollen={ "vanilla_nose_swollen" 0 "vanilla_nose_swollen" 0 }
        gene_bs_ears_fantasy={ "vanilla_ears_fantasy" 0 "vanilla_ears_fantasy" 0 }
        gene_bs_mouth_glamour_lips={ "vanilla_mouth_glamour_lips" 0 "vanilla_mouth_glamour_lips" 0 }
        face_detail_eye_upper_lid_def={ "upper_lid_def" 255 "upper_lid_def" 255 }
        gene_eyebrow_inner_width={ "vanilla_eyebrow_inner_width" 127 "vanilla_eyebrow_inner_width" 127 }
        gene_bs_eye_lower_lid_size={ "vanilla_eye_lower_lid_size" 0 "vanilla_eye_lower_lid_size" 0 }
        gene_bs_eye_shape={ "vanilla_eye_shape" 0 "vanilla_eye_shape" 0 }
			
		}
	}
	enabled=yes
}

oldbeorn_dna = { # Oldbeorn - Grimbeorn's oldest son
	portrait_info = {
		genes={
			hair_color={ 20 202 51 237 }
			skin_color={ 51 108 61 102 }
			eye_color={ 145 171 69 171 }
			gene_chin_forward={ "chin_forward_pos" 152 "chin_forward_neg" 102 }
			gene_chin_height={ "chin_height_pos" 184 "chin_height_neg" 123 }
			gene_chin_width={ "chin_width_neg" 172 "chin_width_neg" 114 }
			gene_eye_angle={ "eye_angle_pos" 136 "eye_angle_neg" 119 }
			gene_eye_depth={ "eye_depth_pos" 134 "eye_depth_pos" 138 }
			gene_eye_height={ "eye_height_neg" 116 "eye_height_pos" 133 }
			gene_eye_distance={ "eye_distance_pos" 118 "eye_distance_pos" 117 }
			gene_eye_shut={ "eye_shut_neg" 119 "eye_shut_pos" 147 }
			gene_forehead_angle={ "forehead_angle_pos" 168 "forehead_angle_neg" 126 }
			gene_forehead_brow_height={ "forehead_brow_height_neg" 113 "forehead_brow_height_pos" 135 }
			gene_forehead_roundness={ "forehead_roundness_pos" 173 "forehead_roundness_pos" 165 }
			gene_forehead_width={ "forehead_width_pos" 195 "forehead_width_pos" 134 }
			gene_forehead_height={ "forehead_height_neg" 179 "forehead_height_neg" 113 }
			gene_head_height={ "head_height_pos" 153 "head_height_neg" 214 }
			gene_head_width={ "head_width_pos" 255 "head_width_pos" 134 }
			gene_head_profile={ "head_profile_pos" 208 "head_profile_neg" 103 }
			gene_head_top_height={ "head_top_height_pos" 89 "head_top_height_pos" 124 }
			gene_head_top_width={ "head_top_width_pos" 140 "head_top_width_neg" 119 }
			gene_jaw_angle={ "jaw_angle_pos" 153 "jaw_angle_neg" 103 }
			gene_jaw_forward={ "jaw_forward_pos" 136 "jaw_forward_neg" 123 }
			gene_jaw_height={ "jaw_height_pos" 139 "jaw_height_pos" 131 }
			gene_jaw_width={ "jaw_width_pos" 89 "jaw_width_neg" 109 }
			gene_mouth_corner_depth={ "mouth_corner_depth_pos" 136 "mouth_corner_depth_neg" 117 }
			gene_mouth_corner_height={ "mouth_corner_height_neg" 116 "mouth_corner_height_neg" 122 }
			gene_mouth_forward={ "mouth_forward_pos" 137 "mouth_forward_neg" 191 }
			gene_mouth_height={ "mouth_height_pos" 123 "mouth_height_pos" 135 }
			gene_mouth_width={ "mouth_width_pos" 134 "mouth_width_neg" 63 }
			gene_mouth_upper_lip_size={ "mouth_upper_lip_size_pos" 116 "mouth_upper_lip_size_neg" 126 }
			gene_mouth_lower_lip_size={ "mouth_lower_lip_size_neg" 95 "mouth_lower_lip_size_neg" 117 }
			gene_mouth_open={ "mouth_open_pos" 127 "mouth_open_pos" 130 }
			gene_neck_length={ "neck_length_pos" 133 "neck_length_neg" 109 }
			gene_neck_width={ "neck_width_pos" 199 "neck_width_pos" 129 }
			gene_bs_cheek_forward={ "cheek_forward_pos" 255 "cheek_forward_neg" 16 }
			gene_bs_cheek_height={ "cheek_height_neg" 19 "cheek_height_neg" 16 }
			gene_bs_cheek_width={ "cheek_width_pos" 67 "cheek_width_neg" 70 }
			gene_bs_ear_angle={ "ear_angle_pos" 2 "ear_angle_neg" 47 }
			gene_bs_ear_inner_shape={ "ear_inner_shape_pos" 18 "ear_inner_shape_pos" 94 }
			gene_bs_ear_bend={ "ear_lower_bend_pos" 28 "ear_both_bend_pos" 0 }
			gene_bs_ear_outward={ "ear_outward_neg" 38 "ear_outward_neg" 34 }
			gene_bs_ear_size={ "ear_size_pos" 47 "ear_size_pos" 72 }
			gene_bs_eye_corner_depth={ "eye_corner_depth_pos" 237 "eye_corner_depth_pos" 14 }
			gene_bs_eye_fold_shape={ "eye_fold_shape_pos" 6 "eye_fold_shape_neg" 24 }
			gene_bs_eye_size={ "eye_size_pos" 147 "eye_size_neg" 8 }
			gene_bs_eye_upper_lid_size={ "eye_upper_lid_size_pos" 58 "eye_upper_lid_size_pos" 90 }
			gene_bs_forehead_brow_curve={ "forehead_brow_curve_neg" 135 "forehead_brow_curve_neg" 79 }
			gene_bs_forehead_brow_forward={ "forehead_brow_forward_pos" 29 "forehead_brow_forward_pos" 45 }
			gene_bs_forehead_brow_inner_height={ "forehead_brow_inner_height_neg" 42 "forehead_brow_inner_height_neg" 33 }
			gene_bs_forehead_brow_outer_height={ "forehead_brow_outer_height_pos" 30 "forehead_brow_outer_height_pos" 199 }
			gene_bs_forehead_brow_width={ "forehead_brow_width_neg" 38 "forehead_brow_width_pos" 255 }
			gene_bs_jaw_def={ "jaw_def_pos" 82 "jaw_def_pos" 46 }
			gene_bs_mouth_lower_lip_def={ "mouth_lower_lip_def_pos" 24 "mouth_lower_lip_def_pos" 65 }
			gene_bs_mouth_lower_lip_full={ "mouth_lower_lip_full_neg" 27 "mouth_lower_lip_full_pos" 223 }
			gene_bs_mouth_lower_lip_pad={ "mouth_lower_lip_pad_pos" 15 "mouth_lower_lip_pad_neg" 91 }
			gene_bs_mouth_lower_lip_width={ "mouth_lower_lip_width_neg" 79 "mouth_lower_lip_width_neg" 74 }
			gene_bs_mouth_philtrum_def={ "mouth_philtrum_def_pos" 51 "mouth_philtrum_def_pos" 41 }
			gene_bs_mouth_philtrum_shape={ "mouth_philtrum_shape_pos" 255 "mouth_philtrum_shape_neg" 110 }
			gene_bs_mouth_philtrum_width={ "mouth_philtrum_width_pos" 59 "mouth_philtrum_width_neg" 1 }
			gene_bs_mouth_upper_lip_def={ "mouth_upper_lip_def_pos" 0 "mouth_upper_lip_def_pos" 44 }
			gene_bs_mouth_upper_lip_full={ "mouth_upper_lip_full_pos" 167 "mouth_upper_lip_full_neg" 50 }
			gene_bs_mouth_upper_lip_profile={ "mouth_upper_lip_profile_pos" 185 "mouth_upper_lip_profile_pos" 44 }
			gene_bs_mouth_upper_lip_width={ "mouth_upper_lip_width_neg" 8 "mouth_upper_lip_width_neg" 92 }
			gene_bs_nose_forward={ "nose_forward_neg" 19 "nose_forward_neg" 31 }
			gene_bs_nose_height={ "nose_height_neg" 91 "nose_height_pos" 37 }
			gene_bs_nose_length={ "nose_length_pos" 91 "nose_length_pos" 33 }
			gene_bs_nose_nostril_height={ "nose_nostril_height_neg" 20 "nose_nostril_height_neg" 12 }
			gene_bs_nose_nostril_width={ "nose_nostril_width_neg" 23 "nose_nostril_width_pos" 20 }
			gene_bs_nose_profile={ "nose_profile_neg" 26 "nose_profile_neg" 81 }
			gene_bs_nose_ridge_angle={ "nose_ridge_angle_neg" 35 "nose_ridge_angle_neg" 5 }
			gene_bs_nose_ridge_width={ "nose_ridge_width_pos" 6 "nose_ridge_width_pos" 99 }
			gene_bs_nose_size={ "nose_size_pos" 34 "nose_size_neg" 32 }
			gene_bs_nose_tip_angle={ "nose_tip_angle_pos" 23 "nose_tip_angle_neg" 5 }
			gene_bs_nose_tip_forward={ "nose_tip_forward_neg" 43 "nose_tip_forward_neg" 111 }
			gene_bs_nose_tip_width={ "nose_tip_width_neg" 13 "nose_tip_width_pos" 23 }
			face_detail_cheek_def={ "cheek_def_01" 59 "cheek_def_01" 1 }
			face_detail_cheek_fat={ "cheek_fat_01_pos" 99 "cheek_fat_03_pos" 227 }
			face_detail_chin_cleft={ "chin_cleft" 7 "chin_dimple" 19 }
			face_detail_chin_def={ "chin_def" 233 "chin_def_neg" 48 }
			face_detail_eye_lower_lid_def={ "eye_lower_lid_def" 36 "eye_lower_lid_def" 0 }
			face_detail_eye_socket={ "eye_socket_01" 121 "eye_socket_color_03" 20 }
			face_detail_nasolabial={ "nasolabial_01" 154 "nasolabial_02" 255 }
			face_detail_nose_ridge_def={ "nose_ridge_def_pos" 119 "nose_ridge_def_neg" 3 }
			face_detail_nose_tip_def={ "nose_tip_def" 9 "nose_tip_def" 46 }
			face_detail_temple_def={ "temple_def" 207 "temple_def" 169 }
			expression_brow_wrinkles={ "brow_wrinkles_03" 217 "brow_wrinkles_04" 212 }
			expression_eye_wrinkles={ "eye_wrinkles_01" 156 "eye_wrinkles_01" 6 }
			expression_forehead_wrinkles={ "forehead_wrinkles_03" 159 "forehead_wrinkles_03" 152 }
			expression_other={ "cheek_wrinkles_both_01" 0 "cheek_wrinkles_both_01" 0 }
			complexion={ "complexion_5" 163 "complexion_6" 135 }
			gene_height={ "normal_height" 190 "normal_height" 190 } # Eq. 205.4 cm or 6'8
			gene_bs_body_type={ "body_fat_head_fat_full" 123 "body_fat_head_fat_full" 120 }
			gene_bs_body_shape={ "body_shape_average" 215 "body_shape_average" 215 }
			gene_bs_bust={ "bust_default" 150 "bust_default" 153 }
			gene_age={ "old_2" 177 "old_4" 157 }
			gene_eyebrows_shape={ "avg_spacing_low_thickness" 191 "close_spacing_high_thickness" 147 }
			gene_eyebrows_fullness={ "layer_2_avg_thickness" 189 "layer_2_high_thickness" 165 }
			gene_body_hair={ "body_hair_dense" 113 "body_hair_dense" 99 }
			gene_hair_type={ "hair_wavy" 151 "hair_straight" 131 }
			gene_baldness={ "no_baldness" 127 "no_baldness" 127 }
			gene_lotr_race_shape={ "man" 127 "man" 127 }
			gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }
			gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }
			gene_haradrim_head_decals={ "no_decal" 127 "no_decal" 127 }
			gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }
			gene_ear_point={ "ear_point_pos" 0 "ear_point_pos" 0 }
			# gene_hunchbacked={ "hunchbacked" 0 "hunchbacked" 0 }
			eye_accessory={ "normal_eyes" 122 "normal_eyes" 122 }
			teeth_accessory={ "normal_teeth" 0 "normal_teeth" 0 }
			eyelashes_accessory={ "normal_eyelashes" 60 "normal_eyelashes" 60 }
			race_head_accessory={ "man" 0 "man" 0 }
			race_body_accessory={ "man" 0 "man" 0 }
        gene_bs_eye_height_inside={ "vanilla_eye_height_inside" 127 "vanilla_eye_height_inside" 127 }
        gene_bs_eye_height_outisde={ "vanilla_eye_height_outisde" 127 "vanilla_eye_height_outisde" 127 }
        gene_bs_ear_lobe={ "vanilla_ear_lobe" 127 "vanilla_ear_lobe" 127 }
        gene_bs_nose_central_width={ "vanilla_nose_central_width" 127 "vanilla_nose_central_width" 127 }
        gene_bs_nose_septum_width={ "vanilla_nose_septum_width" 127 "vanilla_nose_septum_width" 127 }
        gene_bs_mouth_lower_lip_profile={ "vanilla_lower_lip_profile" 127 "vanilla_lower_lip_profile" 127 }
        gene_bs_eye_outer_width={ "vanilla_eye_outer_width" 127 "vanilla_eye_outer_width" 127 }
        gene_bs_head_asymmetry_1={ "vanilla_head_asymmetry_1" 127 "vanilla_head_asymmetry_1" 127 }
        gene_bs_mouth_center_curve={ "vanilla_mouth_center_curve" 127 "vanilla_mouth_center_curve" 127 }
        gene_bs_eyebrow_straight={ "vanilla_eyebrow_straight" 127 "vanilla_eyebrow_straight" 127 }
        gene_bs_head_shape={ "vanilla_head_round_shape" 127 "vanilla_head_round_shape" 127 }
        gene_bs_nose_septum_height={ "vanilla_nose_septum_height" 127 "vanilla_nose_septum_height" 127 }
        gene_bs_head_lower_height={ "vanilla_head_lower_height" 127 "vanilla_head_lower_height" 127 }
        gene_bs_nose_flared_nostril={ "vanilla_nose_flared_nostril" 127 "vanilla_nose_flared_nostril" 127 }
        gene_bs_mouth_upper_lip_forward={ "vanilla_upper_lip_forward" 127 "vanilla_upper_lip_forward" 127 }
        gene_bs_mouth_lower_lip_forward={ "vanilla_lower_lip_forward" 127 "vanilla_lower_lip_forward" 127 }
        gene_bs_nose_swollen={ "vanilla_nose_swollen" 0 "vanilla_nose_swollen" 0 }
        gene_bs_ears_fantasy={ "vanilla_ears_fantasy" 0 "vanilla_ears_fantasy" 0 }
        gene_bs_mouth_glamour_lips={ "vanilla_mouth_glamour_lips" 0 "vanilla_mouth_glamour_lips" 0 }
        face_detail_eye_upper_lid_def={ "upper_lid_def" 255 "upper_lid_def" 255 }
        gene_eyebrow_inner_width={ "vanilla_eyebrow_inner_width" 127 "vanilla_eyebrow_inner_width" 127 }
        gene_bs_eye_lower_lid_size={ "vanilla_eye_lower_lid_size" 0 "vanilla_eye_lower_lid_size" 0 }
        gene_bs_eye_shape={ "vanilla_eye_shape" 0 "vanilla_eye_shape" 0 }
			
		}
	}
	enabled=yes
}

albeorn_dna = { # Albeorn - Grimbeorn's youngest son
	portrait_info = {
		genes={
			hair_color={ 118 134 51 237 }
			skin_color={ 29 77 61 102 }
			eye_color={ 44 161 69 171 }
			gene_chin_forward={ "chin_forward_pos" 132 "chin_forward_neg" 102 }
			gene_chin_height={ "chin_height_pos" 149 "chin_height_neg" 123 }
			gene_chin_width={ "chin_width_neg" 151 "chin_width_neg" 114 }
			gene_eye_angle={ "eye_angle_pos" 148 "eye_angle_neg" 119 }
			gene_eye_depth={ "eye_depth_pos" 109 "eye_depth_pos" 138 }
			gene_eye_height={ "eye_height_neg" 70 "eye_height_pos" 133 }
			gene_eye_distance={ "eye_distance_pos" 105 "eye_distance_pos" 117 }
			gene_eye_shut={ "eye_shut_neg" 139 "eye_shut_pos" 147 }
			gene_forehead_angle={ "forehead_angle_pos" 169 "forehead_angle_neg" 126 }
			gene_forehead_brow_height={ "forehead_brow_height_neg" 87 "forehead_brow_height_pos" 135 }
			gene_forehead_roundness={ "forehead_roundness_pos" 195 "forehead_roundness_pos" 165 }
			gene_forehead_width={ "forehead_width_pos" 136 "forehead_width_pos" 134 }
			gene_forehead_height={ "forehead_height_neg" 150 "forehead_height_neg" 113 }
			gene_head_height={ "head_height_pos" 159 "head_height_neg" 214 }
			gene_head_width={ "head_width_pos" 228 "head_width_pos" 134 }
			gene_head_profile={ "head_profile_pos" 183 "head_profile_neg" 103 }
			gene_head_top_height={ "head_top_height_pos" 119 "head_top_height_pos" 124 }
			gene_head_top_width={ "head_top_width_pos" 114 "head_top_width_neg" 119 }
			gene_jaw_angle={ "jaw_angle_pos" 145 "jaw_angle_neg" 103 }
			gene_jaw_forward={ "jaw_forward_pos" 183 "jaw_forward_neg" 123 }
			gene_jaw_height={ "jaw_height_pos" 137 "jaw_height_pos" 131 }
			gene_jaw_width={ "jaw_width_pos" 145 "jaw_width_neg" 109 }
			gene_mouth_corner_depth={ "mouth_corner_depth_pos" 164 "mouth_corner_depth_neg" 117 }
			gene_mouth_corner_height={ "mouth_corner_height_neg" 116 "mouth_corner_height_neg" 122 }
			gene_mouth_forward={ "mouth_forward_pos" 137 "mouth_forward_neg" 191 }
			gene_mouth_height={ "mouth_height_pos" 123 "mouth_height_pos" 135 }
			gene_mouth_width={ "mouth_width_pos" 177 "mouth_width_neg" 63 }
			gene_mouth_upper_lip_size={ "mouth_upper_lip_size_pos" 116 "mouth_upper_lip_size_neg" 126 }
			gene_mouth_lower_lip_size={ "mouth_lower_lip_size_neg" 95 "mouth_lower_lip_size_neg" 117 }
			gene_mouth_open={ "mouth_open_pos" 127 "mouth_open_pos" 130 }
			gene_neck_length={ "neck_length_pos" 107 "neck_length_neg" 109 }
			gene_neck_width={ "neck_width_pos" 183 "neck_width_pos" 129 }
			gene_bs_cheek_forward={ "cheek_forward_pos" 91 "cheek_forward_neg" 16 }
			gene_bs_cheek_height={ "cheek_height_pos" 117 "cheek_height_neg" 16 }
			gene_bs_cheek_width={ "cheek_width_pos" 119 "cheek_width_neg" 70 }
			gene_bs_ear_angle={ "ear_angle_pos" 197 "ear_angle_neg" 47 }
			gene_bs_ear_inner_shape={ "ear_inner_shape_pos" 18 "ear_inner_shape_pos" 94 }
			gene_bs_ear_bend={ "ear_lower_bend_pos" 28 "ear_both_bend_pos" 0 }
			gene_bs_ear_outward={ "ear_outward_pos" 15 "ear_outward_neg" 34 }
			gene_bs_ear_size={ "ear_size_pos" 161 "ear_size_pos" 72 }
			gene_bs_eye_corner_depth={ "eye_corner_depth_pos" 91 "eye_corner_depth_pos" 14 }
			gene_bs_eye_fold_shape={ "eye_fold_shape_pos" 85 "eye_fold_shape_neg" 24 }
			gene_bs_eye_size={ "eye_size_neg" 21 "eye_size_neg" 8 }
			gene_bs_eye_upper_lid_size={ "eye_upper_lid_size_pos" 43 "eye_upper_lid_size_pos" 90 }
			gene_bs_forehead_brow_curve={ "forehead_brow_curve_pos" 32 "forehead_brow_curve_neg" 79 }
			gene_bs_forehead_brow_forward={ "forehead_brow_forward_pos" 149 "forehead_brow_forward_pos" 45 }
			gene_bs_forehead_brow_inner_height={ "forehead_brow_inner_height_pos" 15 "forehead_brow_inner_height_neg" 33 }
			gene_bs_forehead_brow_outer_height={ "forehead_brow_outer_height_pos" 69 "forehead_brow_outer_height_pos" 199 }
			gene_bs_forehead_brow_width={ "forehead_brow_width_pos" 55 "forehead_brow_width_pos" 255 }
			gene_bs_jaw_def={ "jaw_def_neg" 115 "jaw_def_pos" 46 }
			gene_bs_mouth_lower_lip_def={ "mouth_lower_lip_def_pos" 171 "mouth_lower_lip_def_pos" 65 }
			gene_bs_mouth_lower_lip_full={ "mouth_lower_lip_full_neg" 27 "mouth_lower_lip_full_pos" 223 }
			gene_bs_mouth_lower_lip_pad={ "mouth_lower_lip_pad_pos" 13 "mouth_lower_lip_pad_neg" 91 }
			gene_bs_mouth_lower_lip_width={ "mouth_lower_lip_width_neg" 79 "mouth_lower_lip_width_neg" 74 }
			gene_bs_mouth_philtrum_def={ "mouth_philtrum_def_pos" 77 "mouth_philtrum_def_pos" 41 }
			gene_bs_mouth_philtrum_shape={ "mouth_philtrum_shape_neg" 85 "mouth_philtrum_shape_neg" 110 }
			gene_bs_mouth_philtrum_width={ "mouth_philtrum_width_pos" 139 "mouth_philtrum_width_neg" 1 }
			gene_bs_mouth_upper_lip_def={ "mouth_upper_lip_def_pos" 124 "mouth_upper_lip_def_pos" 44 }
			gene_bs_mouth_upper_lip_full={ "mouth_upper_lip_full_pos" 73 "mouth_upper_lip_full_neg" 50 }
			gene_bs_mouth_upper_lip_profile={ "mouth_upper_lip_profile_pos" 133 "mouth_upper_lip_profile_pos" 44 }
			gene_bs_mouth_upper_lip_width={ "mouth_upper_lip_width_neg" 8 "mouth_upper_lip_width_neg" 92 }
			gene_bs_nose_forward={ "nose_forward_pos" 37 "nose_forward_neg" 31 }
			gene_bs_nose_height={ "nose_height_neg" 91 "nose_height_pos" 37 }
			gene_bs_nose_length={ "nose_length_pos" 91 "nose_length_pos" 33 }
			gene_bs_nose_nostril_height={ "nose_nostril_height_neg" 20 "nose_nostril_height_neg" 12 }
			gene_bs_nose_nostril_width={ "nose_nostril_width_pos" 17 "nose_nostril_width_pos" 20 }
			gene_bs_nose_profile={ "nose_profile_neg" 26 "nose_profile_neg" 81 }
			gene_bs_nose_ridge_angle={ "nose_ridge_angle_neg" 35 "nose_ridge_angle_neg" 5 }
			gene_bs_nose_ridge_width={ "nose_ridge_width_pos" 147 "nose_ridge_width_pos" 99 }
			gene_bs_nose_size={ "nose_size_neg" 31 "nose_size_neg" 32 }
			gene_bs_nose_tip_angle={ "nose_tip_angle_neg" 49 "nose_tip_angle_neg" 5 }
			gene_bs_nose_tip_forward={ "nose_tip_forward_pos" 7 "nose_tip_forward_neg" 111 }
			gene_bs_nose_tip_width={ "nose_tip_width_pos" 75 "nose_tip_width_pos" 23 }
			face_detail_cheek_def={ "cheek_def_01" 93 "cheek_def_01" 1 }
			face_detail_cheek_fat={ "cheek_fat_01_pos" 200 "cheek_fat_03_pos" 227 }
			face_detail_chin_cleft={ "chin_cleft" 7 "chin_dimple" 19 }
			face_detail_chin_def={ "chin_def" 210 "chin_def_neg" 48 }
			face_detail_eye_lower_lid_def={ "eye_lower_lid_def" 106 "eye_lower_lid_def" 0 }
			face_detail_eye_socket={ "eye_socket_01" 219 "eye_socket_color_03" 20 }
			face_detail_nasolabial={ "nasolabial_01" 154 "nasolabial_02" 255 }
			face_detail_nose_ridge_def={ "nose_ridge_def_pos" 70 "nose_ridge_def_neg" 3 }
			face_detail_nose_tip_def={ "nose_tip_def" 9 "nose_tip_def" 46 }
			face_detail_temple_def={ "temple_def" 175 "temple_def" 169 }
			expression_brow_wrinkles={ "brow_wrinkles_03" 217 "brow_wrinkles_04" 212 }
			expression_eye_wrinkles={ "eye_wrinkles_01" 156 "eye_wrinkles_01" 6 }
			expression_forehead_wrinkles={ "forehead_wrinkles_03" 159 "forehead_wrinkles_03" 152 }
			expression_other={ "cheek_wrinkles_both_01" 0 "cheek_wrinkles_both_01" 0 }
			complexion={ "complexion_5" 163 "complexion_6" 135 }
			gene_height={ "normal_height" 181 "normal_height" 181 } # Eq. 200.0 cm or 6'6
			gene_bs_body_type={ "body_fat_head_fat_full" 145 "body_fat_head_fat_full" 145 }
			gene_bs_body_shape={ "body_shape_average" 200 "body_shape_average" 200 }
			gene_bs_bust={ "bust_default" 150 "bust_default" 153 }
			gene_age={ "old_2" 177 "old_4" 157 }
			gene_eyebrows_shape={ "avg_spacing_avg_thickness" 191 "close_spacing_high_thickness" 147 }
			gene_eyebrows_fullness={ "layer_2_avg_thickness" 176 "layer_2_high_thickness" 165 }
			gene_body_hair={ "body_hair_dense" 113 "body_hair_sparse" 99 }
			gene_hair_type={ "hair_wavy" 151 "hair_straight" 131 }
			gene_baldness={ "no_baldness" 127 "no_baldness" 127 }
			gene_lotr_race_shape={ "man" 127 "man" 127 }
			gene_uruk_head_decals={ "no_decal" 127 "no_decal" 127 }
			gene_uruk_body_decals={ "no_decal" 127 "no_decal" 127 }
			gene_haradrim_head_decals={ "no_decal" 127 "no_decal" 127 }
			gene_subdermal_implant_decals={ "no_decal" 127 "no_decal" 127 }
